Reaction,fc,pval,MCF10A_KO,MCF10A_P,subSystem
MECOAS1m,0.5018506970772342,0,-104.18097032592111,-314.09110077672005,C5-branched dibasic acid metabolism
METS,-0.4123731125810946,0,288.45058537435534,693.2968177825928,Methionine and cysteine metabolism
MGCHrm,0.48289910698470656,0,30.644037557399134,10.68586467675896,"Valine, leucine, and isoleucine metabolism"
MI145PP,0.4160911228592957,0,38.491532086125574,15.871540268152765,Inositol phosphate metabolism
MLTG1,1,-2.4954128440366974,257.9135277021408,NA,Starch and sucrose metabolism
MLTG1ly,-1,-2.4973221117061972,NA,62.628127464142445,Starch and sucrose metabolism
MMMm,-0.5618587118406937,0,257.63632201995847,918.4058770721435,"Valine, leucine, and isoleucine metabolism"
MMSAD1m,0.43077408353893554,0,120.00985427524746,47.745287023384606,"Valine, leucine, and isoleucine metabolism"
MMTSADm,1,-2.4992343032159265,257.63632201995847,NA,"Valine, leucine, and isoleucine metabolism"
MTAP,-0.6722522632910813,0,4.560001225009025,23.266285362342035,Arginine and proline metabolism
MTHFCm,1,-2.5011494252873563,NA,-8.517051025037214,Folate metabolism
MTHFD2m,-1,-2.503067484662577,NA,452.49791934013365,Folate metabolism
MTHFDm,1,-2.5049884881043747,NA,-461.01497029800413,Folate metabolism
N2M2NMASNtly,-1,-2.506912442396313,NA,14.07618186791425,"Transport, lysosomal"
NACHEX19ly,-0.3704226484479774,0,0.931541501821691,2.0277183874525084,Keratan sulfate degradation
NACHEX1ly,-1,-2.5088393543428134,NA,1.5448424289496547,Chondroitin sulfate degradation
NACHEX21ly,-0.5976852378904792,0,0.931541501821691,3.699367376277596,Keratan sulfate degradation
NACHEX22ly,-0.5976852378904792,0,0.931541501821691,3.699367376277596,Keratan sulfate degradation
NACHEX23ly,-0.7691485594912761,0,0.22781777359025263,1.7458998093558538,Keratan sulfate degradation
NACHEX24ly,-0.9162518002583233,0,0.18890000252091746,4.322241803597509,Keratan sulfate degradation
NACHEX25ly,-0.8269473450062341,0,0.6192021455267075,6.537026061997921,Keratan sulfate degradation
NACHEX26ly,-0.5779755926845173,0,0.3913843718191151,1.4634105880682988,Keratan sulfate degradation
NACHEX27ly,-0.898850766811179,0,5.582826023886361,104.80508000135421,Hyaluronan metabolism
NACHEX2ly,-0.3531793870347628,0,7.229021105720592,15.123454869280872,Chondroitin sulfate degradation
NACHEX3ly,-1,-2.5107692307692306,NA,4.629672501939177,Chondroitin sulfate degradation
NACHEX4ly,-1,-2.51270207852194,NA,7.085161071949778,Chondroitin sulfate degradation
NACHEX5ly,-1,-2.514637904468413,NA,6.1489905334596395,Chondroitin sulfate degradation
NACHEX6ly,-1,-2.5165767154973016,NA,2.1463526123606536,Chondroitin sulfate degradation
NACHEX7ly,-1,-2.5185185185185186,NA,2.4072669748980813,Chondroitin sulfate degradation
NACHEX8ly,-1,-2.5204633204633207,NA,0.8188788556794855,Chondroitin sulfate degradation
NACHEX9ly,-1,-2.5224111282843893,NA,0.6750255979954359,Chondroitin sulfate degradation
NACHEXA10ly,-1,-2.5243619489559164,NA,2.435463011418539,Keratan sulfate degradation
NACHEXA11ly,-1,-2.526315789473684,NA,2.2890272744923363,Keratan sulfate degradation
NACHEXA12ly,-1,-2.528272656855151,NA,1.8933899902518956,Keratan sulfate degradation
NACHEXA13ly,-1,-2.530232558139535,NA,2.0113829452045784,Keratan sulfate degradation
NACHEXA14ly,-1,-2.5321955003878975,NA,2.0156789523454237,Keratan sulfate degradation
NACHEXA15ly,-1,-2.5341614906832297,NA,1.8542057852771656,Keratan sulfate degradation
NACHEXA16ly,-1,-2.536130536130536,NA,1.852220643414816,Keratan sulfate degradation
NACHEXA17ly,-1,-2.5381026438569205,NA,2.0926372858343925,Keratan sulfate degradation
NACHEXA18ly,-1,-2.540077821011673,NA,1.6716489896955609,Keratan sulfate degradation
NACHEXA19ly,-1,-2.542056074766355,NA,2.229163966969322,Keratan sulfate degradation
NACHEXA20ly,-1,-2.544037412314887,NA,1.5828693927564979,Keratan sulfate degradation
NACHEXA21ly,-0.6746403875858967,0,0.4303021430106508,2.2147842573442977,Keratan sulfate degradation
NACHEXA22ly,-1,-2.546021840873635,NA,1.7448462688081774,Keratan sulfate degradation
NACHEXA2ly,-0.8127308547006066,0,0.3740204734096859,3.620449334328551,Chondroitin sulfate degradation
NACHEXA3ly,-0.7290945594809203,0,0.6120154162752418,3.9062800827192716,Chondroitin sulfate degradation
NACHEXA4ly,-0.7755910801056102,0,0.6120154162752418,4.8424506233391,Chondroitin sulfate degradation
NACHEXA5ly,-0.8813766286884419,0,0.2947544956989832,4.674831049544476,Chondroitin sulfate degradation
NACHEXA6ly,-0.8748035339583339,0,0.2947544956989832,4.413916683579947,Chondroitin sulfate degradation
NACHEXA7ly,-0.3755527978303317,0,0.2892944005974383,0.6372672033052539,Chondroitin sulfate degradation
NACHEXA8ly,-0.4594723762603676,0,0.2892944005974383,0.7811204603340317,Chondroitin sulfate degradation
NACHEXA9ly,-1,-2.548009367681499,NA,2.1046060895957286,Keratan sulfate degradation
NADPHtru,1,-2.55,642.8095851898194,NA,"Transport, endoplasmic reticular"
NADPtru,1,-2.5519937451133696,642.8095851898194,NA,"Transport, endoplasmic reticular"
NAGA2ly,-0.39392919494579753,0,3.556942269390257,8.180769693396503,Keratan sulfate degradation
NAGLCAly,-0.39392919494579753,0,3.556942269390257,8.180769693396503,Keratan sulfate degradation
NAt3_1g,-1,-2.5539906103286385,NA,841.4241657897949,"Transport, golgi apparatus"
NAt5,1,-2.5559906029757244,878.0888164123535,NA,"Transport, extracellular"
NCNt,1,-2.5579937304075235,301.9813582687378,NA,"Transport, extracellular"
NDP10ex,-1,-2.56,NA,74.10315202361727,Nucleotide interconversion
NDP3ex,-1,-2.562009419152276,NA,83.47212431674599,Nucleotide interconversion
NDP6,-0.42245508276500704,0,6.437604673126238,15.855396203572287,Nucleotide interconversion
NDP7ex,-1,-2.5640219952867245,NA,130.95415534734727,Nucleotide interconversion
NDP8,-0.6820779565890353,0,7.390001627747639,39.09939274365734,Nucleotide interconversion
NDP8ex,-1,-2.5660377358490565,NA,130.95415534734727,Nucleotide interconversion
NDPK1m,94.0485344154428,0,259.76605599155425,-254.30008941796868,Nucleotide interconversion
NDPK3m,-0.9974526407012986,0,0.013227243749464029,10.371836030368856,Nucleotide interconversion
NDPK4n,-1,-2.5680566483084184,NA,295.3651640050888,Nucleotide interconversion
NDPK6m,-0.640722362086676,0,-579.9166460479736,-126.9874096881032,Nucleotide interconversion
NDPK6n,0.7117541248004972,0,-36.60685523791965,-217.3905711785594,Nucleotide interconversion
NDPK8m,-0.48057714590550993,0,31.60108349877205,90.07659490782106,Nucleotide interconversion
NICRNS,0.9233143911776186,0,117.83235284236372,4.698163627402421,NAD metabolism
NKCCt,-0.40811356510208896,0,-793.4158329650879,-333.5043993637085,"Transport, extracellular"
NMNS,0.8750063882884282,0,63.11966486519426,4.2077482673147,NAD metabolism
NP1,1,-2.5700787401574803,113.08674661468864,NA,NAD metabolism
NRVNCCOAtx,0.7024145952080201,0,6.028496850582422,1.053793054064211,"Transport, peroxisomal"
NTD2e,1,-2.5721040189125297,29.369662935512327,NA,Nucleotide interconversion
NTD4e,-0.8145923556460943,0,6.05052517415764,59.21674247537259,Nucleotide interconversion
NTD7e,-0.7820728940768245,0,35.29779464707172,288.64350212318897,Nucleotide interconversion
NTD7l,0.6796002672664364,0,46.59600424579554,8.888631180740719,Purine catabolism
NTD9e,0.45213957717102343,0,221.24827832056283,83.47212431674599,Nucleotide interconversion
NTP3e,-1,-2.5741324921135647,NA,83.47212431674599,Nucleotide interconversion
O2ter,-6.441717707810108,0,-164.6448698162079,225.15696495113372,"Transport, endoplasmic reticular"
O2tp,-1,-2.5761641673243885,-283.32747742919923,NA,"Transport, peroxisomal"
OCBTm,0.36024863809257596,0,23.945547433466466,11.262056180890951,Urea cycle
OCCOAtx,1,-2.5781990521327014,NA,-93.35681890859604,"Transport, peroxisomal"
OCDCEAtr,1.021775755052803,0,491.59946282043455,-5.2948253334790945,"Transport, extracellular"
OCTAt,1,-2.580237154150198,5.294834393903031,NA,"Transport, extracellular"
ODECOAtx,-4.725001155912665,0,-6.348159903070418,4.130462568105108,"Transport, peroxisomal"
OIVD2m,1,-2.5822784810126582,20.790875908907083,NA,"Valine, leucine, and isoleucine metabolism"
ORNt4m,1,-2.5843230403800477,NA,-11.262056180890951,"Transport, mitochondrial"
ORNTArm,-1.432868655439845,0,-53.62393268377483,301.3846887925148,Urea cycle
ORNtiDF,0.9508088499294031,0,480.23649218673705,12.10953362108734,"Transport, extracellular"
ORPT,-0.7375742321848185,0,119.3273201667577,790.0903880119324,Pyrimidine synthesis
OXAHCOtex,0.7834736998611755,0,447.92242328014373,54.38094493325881,"Transport, extracellular"
PAFH,-0.6681371181730057,0,42.76362355614095,214.9550060219288,Glycerophospholipid metabolism
PAFS,-0.6681371181728514,0,42.76362355616479,214.9550060219288,Glycerophospholipid metabolism
PAIL_HStn,0.9477209701513692,0,838.3902501953125,22.50334087195012,"Transport, nuclear"
PAPStg,-0.39623971325268786,0,12.725814584710577,29.42937469833887,"Transport, golgi apparatus"
PAPtg,-0.39623971325268786,0,12.725814584710577,29.42937469833887,"Transport, golgi apparatus"
PCHOL_HSter,1,-2.5863708399366088,108.46277111691255,NA,"Transport, endoplasmic reticular"
PCHOL_HStg,0.4390959077886066,0,49.559143111145495,19.31624294606425,"Transport, golgi apparatus"
PCHOLP_hs,0.5520436726775952,0,317.6640246305466,91.68531292064571,Glycerophospholipid metabolism
PCHOLPm_hs,-0.9983047148628678,0,0.013227243749464029,15.591514943561004,Glycerophospholipid metabolism
PCHOLPr_hs,0.8691300328518707,0,108.46277111691255,7.594185018368019,Glycerophospholipid metabolism
PDE4,-0.3654270795893494,0,2.8709946463131972,6.177593952315603,Nucleotide interconversion
PEROXx,-0.4164056719487166,0,3.7325784878088495,9.059110219216585,Fatty acid oxidation
PETOHMm_hs,-0.9983047148628678,0,0.013227243749464029,15.591514943561004,Glycerophospholipid metabolism
PGESr,0.8631112474686027,0,350.65999611725806,25.76411338634519,Eicosanoid metabolism
PGLer,0.516775899057868,0,353.3917894432068,112.58580113258361,Pentose phosphate pathway
PGLYCt,1.0009461324109223,0,0.027340606299861975,-57.82180147505444,"Transport, extracellular"
PGPP_hs,-1,-2.5884218873909597,NA,64.32521536528412,Glycerophospholipid metabolism
PGPPT,-0.9995888230049382,0,0.013227243749464029,64.32521536528412,Glycerophospholipid metabolism
PHEMEtm,-0.5815162607206337,0,4.937201893307338,18.658467089240254,"Transport, mitochondrial"
PHEt4,-0.916809395013633,0,15.523392418593138,357.6772213078499,"Transport, extracellular"
PHEtec,-1.4314612076918989,0,-5.352650991186873,30.164387924946798,"Transport, extracellular"
PI3P4K,-0.43568614472330763,0,6.108113314716274,15.539816317354749,Inositol phosphate metabolism
PI45PLC,0.3753645960020248,0,42.62247282423042,19.35741665108027,Inositol phosphate metabolism
PI4P3K,-0.4341579227439896,0,3.0610199553514432,7.758323739255104,Inositol phosphate metabolism
PIter,1,-2.5904761904761906,201.28742835173608,NA,"Transport, endoplasmic reticular"
PLA2_2,-0.7353640337864575,0,18.70862163382486,122.68275385841132,Glycerophospholipid metabolism
PLA2_2e,0.42852464100179716,0,120.75281706331224,48.306663742885945,Glycerophospholipid metabolism
PNTOt5,1,-2.5925337569499605,12.576366449323096,NA,"Transport, extracellular"
PPAer,1,-2.5945945945945947,194.13106995236873,NA,Miscellaneous
PPDOy,0.45041399043751534,0,84.89708995753415,32.16892087420784,Pyruvate metabolism
PPItr,0.5678224186880658,0,-75.92469126573825,-275.43407674466374,"Transport, endoplasmic reticular"
PPOR,-0.38144747627342873,0,6.070607739793486,13.557823175725579,Phenylalanine metabolism
PPPG9tm,-0.6135297305128269,0,3.1019569122278656,12.95080138322399,Heme synthesis
PPPGOm,-0.6135297305128269,0,1.5509784561139328,6.475400691611995,Heme synthesis
PRDX,-0.49501792587798976,0,123.67510425159391,366.1446758529663,Miscellaneous
PRGSTRNt,0.5551691451713676,0,394.4315118378639,112.82072250916026,"Transport, extracellular"
PRISTANALtx,-0.3465790683946111,0,2.001637083591369,4.125001922825367,"Transport, peroxisomal"
PROSTGE1t,1,-2.596658711217184,NA,-157.6193273380562,"Transport, extracellular"
PROSTGE2t,0.34611765056895016,0,-54.53531679759622,-112.26935944132656,"Transport, extracellular"
PROSTGE2t3,-0.40351610672417,0,4.514815469774357,10.623281369620386,"Transport, extracellular"
PROt4,-0.8855405712125581,0,27.885572192914342,459.37130980148316,"Transport, extracellular"
PSDm_hs,-0.9983047148628678,0,0.013227243749464029,15.591514943561004,Glycerophospholipid metabolism
PSFLIPm,-0.9983047148628678,0,0.013227243749464029,15.591514943561004,"Transport, mitochondrial"
PTE2x,0.7013383454558959,0,78.39580065046111,13.762000717912708,Fatty acid oxidation
PYAM5POr,-0.41444503347152334,0,4.599003977662076,11.109184802386187,Vitamin B6 metabolism
RBK_D,0.8955294874235257,0,271.5676001638889,14.967219753910122,Pentose phosphate pathway
RETNGLCt,1,-2.5987261146496814,69.43423349560499,NA,"Transport, extracellular"
RETNGLCtr,1,-2.600796812749004,69.43423349560499,NA,"Transport, endoplasmic reticular"
RIBt,0.37460338953272915,0,19.600761866039793,8.917663179751353,"Transport, extracellular"
RTOTAL3CRNCPT1,0.3467748886424717,0,7.851959587961745,3.808429470637943,Fatty acid oxidation
RTOTAL3CRNCPT2,0.3467748886424717,0,7.851959587961745,3.808429470637943,Fatty acid oxidation
RTOTAL3CRNt,0.3467748886424717,0,7.851959587961745,3.808429470637943,Fatty acid oxidation
S23T2g,-0.3763463269135873,0,0.22781777359025263,0.5027728840829412,Keratan sulfate synthesis
S2TASE3ly,-0.9132619894298479,0,0.3740204734096859,8.250121836314735,Chondroitin sulfate degradation
S2TASE4ly,-0.9171565324969196,0,0.2947544956989832,6.8211836605116725,Chondroitin sulfate degradation
S2TASE5ly,-0.9171565324969196,0,0.2947544956989832,6.8211836605116725,Chondroitin sulfate degradation
S4T1g,-0.577083822999896,0,0.3740204734096859,1.3947483453323501,Chondroitin synthesis
S4T2g,-1,-2.602870813397129,NA,0.7665813540780405,Chondroitin synthesis
S4T3g,-1,-2.604948124501197,NA,0.8099451028435686,Chondroitin synthesis
S4T5g,-0.3815161161953248,0,0.2892944005974383,0.6462009556204482,Chondroitin synthesis
S4TASE1ly,-1,-2.6070287539936103,NA,1.5448424289496547,Chondroitin sulfate degradation
S4TASE2ly,-0.3531793870347628,0,7.229021105720592,15.123454869280872,Chondroitin sulfate degradation
S4TASE3ly,-1,-2.6091127098321345,NA,4.629672501939177,Chondroitin sulfate degradation
S4TASE4ly,-1,-2.6112,NA,0.8188788556794855,Chondroitin sulfate degradation
S4TASE5ly,-1,-2.613290632506005,NA,0.6750255979954359,Chondroitin sulfate degradation
S6T19g,-0.3955949373969928,0,1.1960643125783244,2.7617592947462164,Chondroitin synthesis
S6T1g,-0.3763463269135873,0,0.22781777359025263,0.5027728840829412,Keratan sulfate synthesis
S6T23g,-1,-2.6153846153846154,NA,0.8099451028435686,Chondroitin synthesis
S6T24g,-0.3815161161953248,0,0.2892944005974383,0.6462009556204482,Chondroitin synthesis
S6T2g,-0.3763463269135873,0,0.22781777359025263,0.5027728840829412,Keratan sulfate synthesis
S6T3g,-0.3763463269135873,0,0.22781777359025263,0.5027728840829412,Keratan sulfate synthesis
S6TASE10ly,-0.5976852378904792,0,0.931541501821691,3.699367376277596,Keratan sulfate degradation
S6TASE20ly,-0.3704226484454413,0,0.931541501821691,2.0277183874405877,Keratan sulfate degradation
S6TASE22ly,-0.8718896654518161,0,0.22781777359025263,3.328769201125166,Keratan sulfate degradation
S6TASE23ly,-0.7691485594912761,0,0.22781777359025263,1.7458998093558538,Keratan sulfate degradation
S6TASE24ly,-0.9162518002583233,0,0.18890000252091746,4.322241803597509,Keratan sulfate degradation
S6TASE25ly,-0.7825425664151879,0,0.3913843718191151,3.208256857888202,Keratan sulfate degradation
S6TASE26ly,-0.5779755926845173,0,0.3913843718191151,1.4634105880682988,Keratan sulfate degradation
S6TASE4ly,-1,-2.6174819566960705,NA,7.085161071949778,Chondroitin sulfate degradation
S6TASE5ly,-1,-2.619582664526485,NA,6.1489905334596395,Chondroitin sulfate degradation
S6TASE6ly,-1,-2.621686746987952,NA,2.1463526123606536,Chondroitin sulfate degradation
S6TASE7ly,-1,-2.6237942122186495,NA,2.4072669748980813,Chondroitin sulfate degradation
S6TASE8ly,-1,-2.6259050683829446,NA,0.8188788556794855,Chondroitin sulfate degradation
S6TASE9ly,-1,-2.6280193236714977,NA,0.6750255979954359,Chondroitin sulfate degradation
SBPP1er,-0.6087863088211128,0,7.272354065984313,29.906069030966773,Sphingolipid metabolism
SBTD_D2,1,-2.6301369863013697,88.90062770194449,NA,Fructose and mannose metabolism
SCP21x,-0.8698401114264398,0,1.0028722273936437,14.406978509023785,"Transport, peroxisomal"
SCP22x,-1,-2.632258064516129,-171.22560077894926,NA,"Transport, peroxisomal"
SCP2x,0.7161750502312543,0,21.75674432826042,3.5981800721714623,Bile acid synthesis
Ser_Thrtg,0.39392919494579753,0,-3.556942269390257,-8.180769693396503,"Transport, golgi apparatus"
SERALANaEx,-0.4385801825178716,0,3.944779551840917,10.108089367295484,"Transport, extracellular"
SERASNNaEx,-0.9607782546933061,0,7.737131484811648,386.79561683177945,"Transport, extracellular"
SERCYSNaEx,-0.7432668505695323,0,49.332974253449855,334.98026587848665,"Transport, extracellular"
SERHL,0.49328066060332015,0,23.55776381840765,7.993925612686656,"Glycine, serine, alanine, and threonine metabolism"
SERt4,-0.869532575329465,0,36.4975691803968,522.9918094528198,"Transport, extracellular"
SERTHRNaEx,0.5165560952537858,0,50.78370225599762,16.18869977374636,"Transport, extracellular"
SFGTH,0.403351938513424,0,22.188429672522936,9.433616178679896,Tyrosine metabolism
SIAASE2ly,-0.5976852378904792,0,0.931541501821691,3.699367376277596,Keratan sulfate degradation
SIAASE3ly,-0.8718896654518161,0,0.22781777359025263,3.328769201125166,Keratan sulfate degradation
SIAASE4ly,-0.7825425664151879,0,0.3913843718191151,3.208256857888202,Keratan sulfate degradation
SIAASEly,-1,-2.6343825665859564,NA,2.2073241619534993,N-glycan degradation
SLCBK1,-1,-2.6365105008077543,NA,23.33173406429223,Sphingolipid metabolism
SMPD3g,0.6763253929274277,0,36.53364563338607,7.054127704087561,Sphingolipid metabolism
SMS,0.9097562366405456,0,191.12819687399863,9.031586041764962,Sphingolipid metabolism
SO4tl,-0.6492677829272584,0,42.53018839047979,199.992091116333,"Transport, lysosomal"
SPH1Ptr,-0.6087863088211128,0,7.272354065984313,29.906069030966773,"Transport, endoplasmic reticular"
SPR,-0.6134334093588671,0,3.7093465538128285,15.481895750188457,Tetrahydrobiopterin metabolism
SR5AR2r,0.6512371871803284,0,188.19825241779387,39.74992350617908,Steroid metabolism
SR5ARr,-0.9371898473409892,0,6.538855245581921,201.67128177098036,Steroid metabolism
STRDNCCRNt,-0.6363902131120611,0,44.20136694651973,198.9239203282267,Fatty acid oxidation
STRDNCt,0.8594987009685068,0,-4.156907930324267,-55.01561159766242,"Transport, extracellular"
STS1,0.6172919471768011,0,188.19825241779387,44.53431358096599,Steroid metabolism
SUCCt4_2,0.6418034506973375,0,-200.97794462233483,-921.1877770385743,"Transport, extracellular"
SUCOAS1m,1,-2.6386418755052548,NA,-45.868659400745855,Citric acid cycle
SUCOASm,0.36978818258582064,0,-369.63344240722654,-803.4116582824707,Citric acid cycle
TCHOLAt,-2.0360246957305868,0,-744.1015775159835,253.92007236394883,"Transport, extracellular"
TCHOLAte,1,-2.6407766990291264,744.1015775159835,NA,"Transport, extracellular"
TETPENT3CPT1,-0.3771495374524031,0,-413.67143677575586,-187.09329577610492,Fatty acid oxidation
TETPENT3CPT2,-0.3771495374524031,0,-413.67143677575586,-187.09329577610492,Fatty acid oxidation
TETPENT3CRNt,-0.3771495374524031,0,-413.67143677575586,-187.09329577610492,Fatty acid oxidation
TETPENT6CPT1,-0.6239114147546653,0,-382.2302779876709,-88.52234375606739,Fatty acid oxidation
TETPENT6CPT2,-0.6239114147546653,0,-382.2302779876709,-88.52234375606739,Fatty acid oxidation
TETPENT6CRNt,-0.6239114147546653,0,-382.2302779876709,-88.52234375606739,Fatty acid oxidation
TETTET6COAtx,-0.36268053598661204,0,3.376843802937036,7.220176980555306,"Transport, peroxisomal"
TETTET6t,-0.36268053598661204,0,3.376843802937036,7.220176980555306,"Transport, extracellular"
THBPT4ACAMDASE,-0.9209187665547529,0,15.377221087068142,373.51962376841306,Tetrahydrobiopterin metabolism
THCHOLSTOICtm,0.8552085592974199,0,213.44461066206992,16.658478925769032,"Transport, peroxisomal"
THD1m,-1,-2.642914979757085,NA,67.2809973623931,NAD metabolism
THRALANaEx,-0.7637120091259755,0,28.168905298746818,210.25967665796279,"Transport, extracellular"
THRASNNaEx,0.4865777957445878,0,82.80424672565302,28.598260378495603,"Transport, extracellular"
THRCYSNaEx,-0.6498869744774147,0,26.97460111606221,127.1162161324501,"Transport, extracellular"
THRGLNNaEx,0.5038909483196428,0,85.26044595095664,28.126028043346643,"Transport, extracellular"
THRSERNaEx,0.6066786760319439,0,44.85682378131058,10.98112869851525,"Transport, extracellular"
THRt4,0.33012139865081697,0,109.9714165410189,55.38404146840232,"Transport, extracellular"
THYMDt1,-1,-2.6450567260940034,NA,158.8881727962494,"Transport, extracellular"
TMABADH,-0.3518852087159247,0,4.5292648320829265,9.447471675069874,Lysine metabolism
TMDK1m,-0.4928430400406523,0,7.587383880070305,22.333861332372365,Nucleotide interconversion
TMDPP,-6.236764786009321,0,-37.174391550619625,26.900631756052842,Pyrimidine catabolism
TMLYSOX,-0.3518852087159247,0,4.5292648320829265,9.447471675069874,Lysine metabolism
TMNDNCCPT2,3.5917482020324902,0,15.557476596700505,-27.562868620894896,Fatty acid oxidation
TMNDNCCRNt,-1,-2.6472019464720193,NA,220.34059532299116,Fatty acid oxidation
TSTSTERONEGLCte,1,-2.6493506493506493,10.08743348014015,NA,"Transport, extracellular"
TSTSTERONEGLCtr,-1,-2.651502843216897,-10.08743348013124,NA,"Transport, endoplasmic reticular"
TSTSTERONEtr,0.7912335132942419,0,-24.623474150074088,-211.27142007956505,"Transport, endoplasmic reticular"
TSULt4_3,-1,-2.653658536585366,-537.9722979470253,NA,"Transport, extracellular"
TTDCAtr,-0.47463857205014726,0,-58.79310054637017,-20.945896738411044,"Transport, extracellular"
TTDCPT2,-3.6857349957596397,0,-84.46699802900362,147.36746897074877,Fatty acid oxidation
TYRDOPO3,1,-2.6558177379983725,2.0583629019398395,NA,Tyrosine metabolism
UDPACGALtl,4.2089713791078935,0,1.4343630623713368,-0.8836351132317926,"Transport, lysosomal"
UDPGLDCg,1,-2.6579804560260585,1.068111989416102,NA,Nucleotide sugar metabolism
UDPtl,-4.2089713791078935,0,-1.4343630623713368,0.8836351132317926,"Transport, lysosomal"
UDPXYLter,1,-2.6601466992665035,1.068111989416102,NA,"Transport, endoplasmic reticular"
UDPXYLtg,-1,-2.6623164763458402,-1.068111989416102,NA,"Transport, golgi apparatus"
UGALGTg,1,-2.6644897959183673,2.828745661738748,NA,Galactose metabolism
UGT1A3r,1,-2.6666666666666665,24.226283109438477,NA,Steroid metabolism
UGT1A4r,1,-2.668847097301717,10.087433480137172,NA,Steroid metabolism
UGT1A5r,1,-2.6710310965630115,69.43423349560499,NA,Vitamin A metabolism
UGT1A7r,1,-2.673218673218673,11.731395327609045,NA,Steroid metabolism
UGT1A8r,1,-2.675409836065574,5.399863487896304,NA,Steroid metabolism
UGT1A9r,1,-2.67760459392945,6.538855245581921,NA,Steroid metabolism
UMPK2,-0.5907768693787333,0,47.27390287939082,183.7682809171185,Nucleotide interconversion
UMPK2n,0.5915774933017486,0,-175.99794591018556,-685.8445971611023,Nucleotide interconversion
UMPK3,-1.51764712938498,0,-578.0631989212036,118.85412853617706,Nucleotide interconversion
UMPK3n,-2.764084049004666,0,-223.72201878282203,477.36301611404417,Nucleotide interconversion
UMPK4,0.4403002327906256,0,535.6883888114929,208.16817194678782,Nucleotide interconversion
UMPK4n,-2.5028711160524577,0,-482.0918720258951,206.83659939160756,Nucleotide interconversion
UMPK5n,-8.220763972649141,0,-206.09956763365864,161.39620720821097,Nucleotide interconversion
UMPK6n,1.7045580378195495,0,450.8488062760353,-117.44955954401428,Nucleotide interconversion
UMPK7,-3.392330374781154,0,-198.29660685776324,108.00439751199275,Nucleotide interconversion
UMPK7n,0.5014353650415717,0,628.0745618858338,208.5576055847168,Nucleotide interconversion
UMPKn,1.0743208354737046,0,8.988036145252556,-250.8592715253394,Nucleotide interconversion
UREAtm,1,-2.6798029556650245,NA,-301.3846887925148,Urea cycle
URIt,1,-2.6820049301561215,NA,-51.41252139271506,"Transport, extracellular"
UROLACer,0.35897546647923706,0,73.39438319564611,34.61990404648117,Vitamin C metabolism
UTPtn,-0.7117541248004972,0,36.60685523791965,217.3905711785594,"Transport, nuclear"
VALtec,-2.4979634288814405,0,-264.884747217083,618.5445791061402,"Transport, extracellular"
XOL7AONEtr,1.0055665665078493,0,557.2061154856682,-1.5465579413961053,"Transport, endoplasmic reticular"
XOLEST2te,1,-2.6842105263157894,NA,-103.441300339327,"Transport, extracellular"
XSERtg,-0.42386281142830984,0,1.7690360360096282,4.3719875642730415,"Transport, golgi apparatus"
XYLTer,-0.42386281142830984,0,1.7690360360096282,4.3719875642730415,Chondroitin synthesis
XYLtly,-0.6010321953971737,0,8.624036667838599,34.60770568502545,"Transport, lysosomal"
XYLUR,1,-2.68641975308642,657.831954797554,NA,Pentose phosphate pathway
EX_dgmp[e],0.48740282068542407,0,-222.9966127025254,-647.0690907440186,Exchange/demand reaction
EX_dgtp[e],-0.48740282068542407,0,222.9966127025254,647.0690907440186,Exchange/demand reaction
EX_HC01440[e],0.46155300467602883,0,215.26715690112113,79.30602137213313,Exchange/demand reaction
EX_HC01446[e],-0.46155300467602883,0,-215.26715690112113,-79.30602137213313,Exchange/demand reaction
EX_HC02160[e],-0.35620926128958985,0,54.03725276783784,113.83485075474754,Exchange/demand reaction
EX_HC02161[e],0.35620926128958985,0,-54.03725276783784,-113.83485075474754,Exchange/demand reaction
EX_orot[e],-0.7375742321848185,0,119.3273201667577,790.0903880119324,Exchange/demand reaction
EX_prpp[e],0.8515966167318307,0,-10.914238277874153,-136.1745684261051,Exchange/demand reaction
r0021,-1,-2.6886326194398684,NA,498.08686123867034,Glutathione metabolism
r0022,-1,-2.6908491343775762,NA,191.62629566807746,Glutathione metabolism
r0023,-0.47927470339507744,0,15.349198287492872,43.60395181897641,Miscellaneous
r0027,0.8093814406500272,0,317.42449266643524,33.4407097006226,Methionine and cysteine metabolism
r0034,0.4260731813606484,0,11.380821692315477,4.580240953090672,Urea cycle
r0051,0.8515966167318354,0,-10.91423827787378,-136.1745684261051,Purine catabolism
r0074,0.9015968396706705,0,-43.65385454408871,-843.5911160034179,Urea cycle
r0083,0.608142289831913,0,183.62762098949253,44.74473405713178,Miscellaneous
r0085,-0.9019272557539854,0,26.662522321916466,517.0669822799682,Urea cycle
r0129,-0.575953611341847,0,68.31942290343989,253.9067520187378,Glutathione metabolism
r0153,0.34707878953537946,0,487.7518015838623,236.4104454545498,Glycolysis/gluconeogenesis
r0156,-0.9019272557539854,0,26.662522321916466,517.0669822799682,Urea cycle
r0165,-0.3351173402946546,0,135.14277545195316,271.37339241394994,Glycolysis/gluconeogenesis
r0166,-0.6380417786542535,0,29.369662935512327,132.91239727749826,Pyrimidine catabolism
r0191,0.75195605770133,0,338.7420094475508,47.95948110467273,Fructose and mannose metabolism
r0196,-1,-2.6930693069306932,-382.46025845116674,NA,Miscellaneous
