Reaction,fc,pval
r2316,-5.057376026540094,0
r2317,3.0296041585635183,0
r2318,-0.9759544040219603,0
r2320,-1.0814311914589678,0
r2322,-130.44708219871833,0
r2324,-11.74613100576016,0
r2326,2.7972071879809732,0
r2327,-1.4393444453270297,0
r2328,2.342841290030447,0
r2329,-1.4445081282631496,0
r2330,0.8925716147250493,0
r2333,-1.344080029860868,0
r2341,-1.9493848793241528,0
r2343,1.023971012259785,0
r2344,7.964896211532546,0
r2353,-1.4441997825933295,0
r2354,-0.8693850180077061,0
r2355,5.9720366146114685,0
r2356,1.6530375539124553,0
r2357,8.648795045832193,0
r2358,2.2255352078838886,0
r2360,1.5690598984218669,0
r2362,1.0633918616107287,0
r2364,1.640712934111088,0
r2365,-1.0043243206689052,0
r2366,1.8862929399484158,0
r2367,3.217532179002145,0
r2374,-7.9563087400595025,0
r2375,-1.8899192051158455,0
r2376,0.9381130211862908,0
r2393,0.9856099170844813,0
r2398,-0.8826247865151573,0
r2506,-0.9883520918704285,0
r2510,-1.2971378451554822,0
r2532,2.167414737397079,0
r2535,2.5464689503765845,0
r2538,1.3083670133794072,0
EX_sprm[e],1.4590514795638485,0
RE0577C,1.0693723643984074,0
RE0938E,-7.371325218273992,0
RE1100C,1.0178039580242308,0
RE1233C,-2.3987664293786306,0
RE1235C,-0.8236341912121236,0
RE1845X,-1.0960354731905997,0
RE2270E,0.9211303478301489,0
RE2349C,1.473057852334393,0
RE2427M,0.838688080690701,0
RE2429M,0.8798760453670973,0
RE2541E,-1.1364298361890905,0
RE2766C,-6.613542778774252,0
RE2888C,0.832118966751278,0
RE3010C,1.3018610364565626,0
RE3010X,-1.3018610364565626,0
RE3038C,0.9656370512484515,0
RE3040C,-0.8438326544691819,0
RE3218C,-1.018516071227733,0
RE3269C,-1.2495998149287435,0
RE3346C,-1.0341088093536035,0
RE3430C,1.3018610364565626,0
RE3430X,-1.3018610364565626,0
RE3431C,3.05814538312523,0
RE3432C,3.05814538312523,0
RE3432X,-1.3018610364565626,0
RE3597C,-1.0122659048045697,0
EX_CE2917[e],7.371325218273992,0
EX_CE4724[e],-7.371325218273992,0
EX_CE5789[e],0.9211303478301489,0
EX_CE5854[e],1.1364298361890905,0
EX_CE1926[e],-1.1364298361885021,0
EX_CE0074[e],0.832118966751278,0
