Reaction,fc,pval
EX_ttdcea[e],0.8438349103160899,0
TTDCEAt,0.8438349103161003,0
EX_progly[e],1.2133260629272187,0
SPRMt2r,1.5463903630457034,0
PROSTGE2t2r,1.0247220011545193,0
sink_HC02198[c],-0.9738174990687621,0
DHCHOLESTANATEt,0.9869319617338134,0
XOL7AH3t,-1.0138361224772758,0
ACACt2,4.365545855933573,0
BUTt2r,1.4701982786867922,0
DHORTS,0.9546655559471611,0
DHPR,-0.887501976633895,0
DURIPP,1.3173356459515864,0
EX_co2[e],3.077702688089012,0
EX_duri[e],-0.9769581251649462,0
EX_glypro[e],-1.0392395036247626,0
EX_urea[e],-1.5964486479929145,0
G3PD1,1.5690707844013596,0
GHMT2r,-1.1496255684905343,0
GK1,-1.77132334360339,0
GLYPROPRO1c,1.0392395036247626,0
L_LACt2r,1.1737904759972553,0
MTHFC,-1.672189817100637,0
MTHFD,2.9086800345148127,0
NDPK2,-1.0651963356611935,0
NDPK4,-13.029594627689354,0
PGMT,-1.0534136318235028,0
PROD2,0.8748595308355754,0
PUNP1,-2.251609790671135,0
PUNP2,-1.089305751000966,0
PUNP4,-1.182736599447752,0
PUNP5,13.294716594156425,0
UMPK,1.1528677820974498,0
UREAt,1.2012225422552616,0
VALTA,0.96355507320792,0
r0345,63.69315898614958,0
EX_pnto_R[e],2.0560565867032596,0
EX_nac[e],-0.9883508354703292,0
ALCD1,-2.346568820915976,0
CYTK1,-1.0605561613967431,0
CYTK2,2.233232354325271,0
EX_malt[e],-2.235520092473307,0
EX_ura[e],0.8563034651722999,0
LDH_L,3.8622890935945673,0
MDH,0.9095070577595119,0
MI1PP,-0.8986583280552695,0
r0792,-0.8734922403571111,0
MTHFD2,-1.1776174779043875,0
AHC,1.6122366192386826,0
EX_phpyr[e],1.589264462345228,0
PHPYRte,-1.589264462345228,0
APRGSTRNt1e,1.5905704413909185,0
MHISTAte,1.2310537515717708,0
CE4890te2,-14.708948777846766,0
CE4890te,14.708948777846766,0
MLTHFte3,-0.9438705044221088,0
MLTHFte2,0.8533016549086192,0
34DHOXMANDte,-1.8900307646851082,0
