Reaction,fc,pval,OVCAR3_A1AKO,OVCAR3_P,rxnNames,subSystem,geneRules,kegg,source
r1748,-0.9219418166464599,0,1.571633067182894,38.69661299395524,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1749,-0.9705838894940478,0,1.1762916987370453,78.7997267826343,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1750,-0.999640027349988,0,0.012042411675211043,66.8953277721934,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1751,-0.6137316262106312,0,0.696224326761399,2.9086492482160247,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1752,-0.9749478695351773,0,0.17240534775950364,13.59132209263444,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1753,-0.6438083101706653,0,8.441603955470026,38.95761504099071,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1754,-0.879452235169157,0,0.8937443100965815,13.934308476294204,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1755,-0.9403593534543329,0,3.294809795674123,107.19392520324215,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1756,-0.9732973228625424,0,1.7613085342394654,130.15868773975,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1757,-0.42319037870351905,0,5.586920961824199,13.784881295102835,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1758,-0.635300861908168,0,4.5638863520187325,20.46434034408899,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1759,-0.36658740647594984,2.2923915292461785e-9,3.124398377955821,6.74088819796443,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1760,-0.7622709682357095,0,6.801630379093718,50.42007559948079,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1761,-0.5481070535537739,0,3.634237644219026,12.450269417904318,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1762,-0.8414142928010022,0,0.9067171191028568,10.52832498043619,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1763,-0.9164865221556289,0,2.463027835020014,56.522129976511,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1765,-0.9956381651964414,0,0.0227483377912562,10.407879512991654,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1766,-0.4382495068004814,0,0.8196539600989113,2.0985596241223394,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1767,-0.9939187235057079,0,1.0570207117654384,346.5741757179886,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1768,-0.9173383075233202,0,0.6641800654538907,15.40565943465717,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1769,-0.9117605050623526,0,0.5967375163703901,12.928668919649255,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1770,-0.4692533722252169,0,6.563309335565567,18.169054440660403,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1772,-0.741683961765227,0,0.8711705705076099,5.873827351114573,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1773,-0.9498860929934535,0,0.2623312902460224,10.207069557377103,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1774,-0.7616120887765481,0,0.49927665169067914,3.689498266704276,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1775,-0.9487072408856663,0,1.774371951271221,67.41168791016341,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1776,-0.9143818738557256,0,0.17741781073619786,3.966980548023307,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1777,-0.815200120628996,0,0.8613686722586659,8.460809190524277,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1779,0.5636104342966298,0,4.917243850205024,1.372358396427441,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1780,0.4835140558126834,0,2.3977650759574027,0.8347827607988642,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1782,-0.8959180144515866,0,3.6435419074392876,66.36937893071101,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1783,-0.42982686313285573,0,0.7744707081278728,1.9421452039554483,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1784,-0.9626039911659395,0,1.265904810433826,66.43676453329735,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1785,0.7239202155591055,0,7.495348396583341,1.200353793036187,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1786,-0.7806256495982091,0,2.3342336235446854,18.94659177167099,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1787,-0.6421190921281156,0,0.755008266720659,3.464318610537291,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1789,-0.4595527483990975,0,2.8567781636745555,7.715125589049736,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1790,0.6396008640691756,0,17.149767931533606,3.76967448565464,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1791,0.8629080183359452,0,49.64222276693513,3.653186644935209,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1792,-0.9557463896536945,0,0.6491057963935193,28.686615800735353,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1796,-0.46455290218137985,0,1.2780311528695747,3.4956660361756104,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1797,-0.9859738609108396,0,0.3515040385570377,49.76977827906757,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1798,-0.8353915206693124,1.076919348562598e-13,0.7276737150736153,8.113592761992454,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1799,-0.8249336890931487,0,0.11741638704248471,1.223976899127339,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1800,-0.9883715217662689,0,0.061844254366145476,10.574844936271155,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1801,-0.9915356509121742,0,0.08854706387649057,20.833809270374214,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1803,-0.5613499678754954,0,3.385387543026451,12.050095393701374,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1805,-0.9661874279161702,0,0.28020058268620635,16.293550860505924,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1806,-0.9817225862787352,0,0.16366854887765367,17.745708715722152,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1808,0.8589788484728974,0,76.69973165622018,5.818401047900692,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1809,0.7700312500662252,0,33.99693601422552,4.4170027373683105,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1810,-0.9293825437719718,0,0.2613254391722381,7.139831530526653,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1811,-0.7812599186091088,0,0.3814170664008793,3.1059828099782694,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1812,-0.8755997466104878,0,9.71264601715058,146.43890114632845,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1813,-0.6924868449220933,1.1437081195582267e-16,1.1056469095934183,6.085244870716333,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1814,-0.8085189781767285,0,2.387547226280719,22.550143240864575,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1815,-0.5788224716476118,0,3.6562292097938016,13.705709467688203,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1816,-0.9013835704000576,0,0.24238316185763106,4.673291900419662,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1818,-0.9943377510038541,0,0.09723839593661542,34.248971388480065,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1820,-0.883073221645257,0,0.37132442899208984,5.9800765796892925,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1821,-0.9738295275509014,0,0.07831159161730902,5.906417325265997,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1822,-0.5512406273483482,0,1.0787932502066506,3.7290985330099242,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1823,-0.982403691300048,0,0.529967500716095,59.70624564523101,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1825,-0.9419163583977308,0,0.11809231969229878,3.948192659508629,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1826,-0.9365751889689681,0,1.0653522613654611,32.52882780940263,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1827,-0.40448127873008793,2.286850886610493e-16,8.898245904551866,20.985771462951973,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1828,0.684961650368187,0,0.30812299989482855,0.05760995293231681,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1829,0.6247212184968222,0,0.36285148088124114,0.08381158568096962,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1830,-0.9417524681816757,0,0.5124101872771047,17.081818144159392,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1831,-0.9418193167373237,0,1.120842512080609,37.40887041755915,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1832,-0.9962303587108837,0,0.06583749679017638,34.86454008595794,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1833,-0.9917934371235612,0,0.07164005825622007,17.387571388694642,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1834,-0.8902250124534162,0,0.2680921276732581,4.616301551888603,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1835,-0.8637150558529391,0,1.1852572619152693,16.208553467996232,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1836,-0.9631055291902496,0,0.23549899924527853,12.530587304561585,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1837,-0.8196134956353821,0,0.5526631630210846,5.5748813001054724,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1841,-0.9070664255788352,0,0.6161220184222795,12.643284439572808,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1842,-0.9655464461061382,0,2.247276525817998,128.20524705076218,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1843,-0.7771622202938422,0,0.09677588799780655,0.7718011380829491,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1844,-0.5950879682500205,0,0.3556128390918486,1.4008814668685547,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1846,-0.7963840483385395,0,1.9198307041317224,16.93753963906914,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1847,-0.994578662172735,0,0.03395984308227198,12.494255208000121,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1848,-0.8903245381930169,0,0.6441641756365076,11.102568685542,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1850,-0.9670570717788177,0,0.21006729987987782,12.543340561708117,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1851,-0.9923264875399661,0,0.05124721069333609,13.305663580876589,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1852,-0.8794839089722084,0,0.687465817760145,10.72123175776298,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1853,-0.6990181431829229,0,5.757043337220966,32.49804218921214,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1854,-0.9406466152761596,0,0.43065561428860966,14.080921654383255,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1855,-0.9952316543334413,0,0.023619738801300992,9.8832705971702,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1856,-0.7560313765495108,0,0.15502204972456676,1.1158139088676806,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1857,-0.5932484012786982,0,6.888481875416543,26.982223966044188,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1858,-0.7560711138866072,0,0.14210250728857063,1.0230117155715532,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1859,-0.8505977778500378,0,0.2935804282287252,3.636487331192475,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1860,-0.7083906282017672,0,1.3463644188713282,7.887662667218968,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1861,-0.9741581982982018,0,0.12341076809637598,9.427840303363418,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1862,-0.9828905074173361,0,0.23524593417611903,27.26363318681917,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1863,-0.4708885197329291,1.1437081195582267e-16,2.1930268694187047,6.096443123981426,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1865,-0.6866330580045313,0,0.21502869456721238,1.157347684370179,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1867,-0.8291477499978961,0,2.5987827447170857,27.82262223748341,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1871,-0.9289291399614485,0,0.07975362401187958,2.164587417270534,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1872,-0.9310812202806206,0,3.2440408816907556,90.89694347408862,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1876,-0.9739850126217202,0,0.10527957766534819,7.9884839236959815,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1877,-0.9836933083341047,0,0.06627125660247403,8.061834426670801,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1879,-0.9920784838851662,0,0.021672340660315242,5.450093504701555,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1880,-0.5644235657893382,0,1.704338274346944,6.121329693368037,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1881,-0.7990739810916644,0,0.9795398569677723,8.7707141150143,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1885,-0.9290753483420618,0,0.03751856953557581,1.0204653234703058,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1886,-0.3872358808200692,0,0.8192830587297852,1.8547738355486887,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1887,-0.7908118566815081,0,3.569894943663105,30.561054229951278,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1888,-0.8885059709507396,0,0.7633255828578025,12.929346381136774,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1890,-0.6175730505744331,0,2.089706935798668,8.838952453596145,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1891,-0.48059299762933405,0,3.4253702074729024,9.764171681022644,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1892,-0.9973597145913019,0,0.19886544925288763,150.44049240027667,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1893,-0.8344527482953535,0,0.2412583833237877,2.6734186148086563,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1894,-0.49086247579596864,0,0.5606038102894556,1.6415666589403857,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1895,-0.46866405581232784,0,0.696234960282687,1.9244609211040662,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1896,-0.8888820610888455,0,1.2204327896051108,20.746007581124267,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1898,0.6074463840423554,0,2.6911367099958996,0.6572010469727829,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1899,-0.7750871640021041,0,0.27116666178035526,2.1401377938078716,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1900,-0.5347309264304465,0,0.37098856189413926,1.223738373416251,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1901,-0.7872710677983443,0,0.13642529290900873,1.146195660405275,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1902,-0.6538868229853784,0,5.382500508489553,25.720045513687282,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1903,-0.48108274322168104,7.478636687743761e-7,0.20391961964333896,0.5820230985054746,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1904,-0.9594736995850994,0,0.12231787529526628,5.914150987788662,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1905,-0.9772942855101676,0,0.17234745300238719,15.008628514925391,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1906,-0.9691951036556736,0,0.21728484282079152,13.889877888198198,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
r1907,-0.9035036817904081,0,0.2210818794807419,4.361100810651498,Y+Lat2 Utilized Transport,"Transport, extracellular",9057.1,NA,"PMID:14770309,PMID:14770310"
