Reaction,fc,pval,Ges1_A_D,Ges1_P_D,subSystem,rxnNames,geneRules,kegg,source
TMDK1m,0.37181851923621295,0,11.365474526915698,5.204464379060947,Nucleotide interconversion,Thymidine Kinase (ATP:Thymidine),7084.1,NA,"PMID:12535661,PMID:9342341"
TMLYSOX,-0.5998510934017821,0,3.3564501483616174,13.419555448633636,Lysine metabolism,Trimethyllysine Dioxygenase,55217.1,NA,"PMID:11431483,PMID:11802770,PMID:627563"
TMNDNCt,1,0,10.592655616689031,NA,"Transport, extracellular",Fatty Acid Transport via Diffusion,NA,NA,"PMID:11788354,PMID:12864740"
TRDR,1,0,494.2067333404541,NA,Nucleotide interconversion,Thioredoxin Reductase (NADPH),7296.3 or 7296.1 or 7296.4 or 7296.2,NA,"PMID:8577704,PMID:8999974"
TRIODTHYt,0.5269323668507899,0,-211.53022162556647,-682.7614474848747,"Transport, extracellular",T3 Transport via Bicarbonate Antiport,28234.1 or 28231.1 or 10599.1 or 6579.1 or 53919.1,NA,"PMID:12507753,PMID:9007731,PMID:9334206"
TRPO2,1,0,9.57693951457832,NA,Tryptophan metabolism,"L-Tryptophan:Oxygen 2, 3-Oxidoreductase (Decyclizing)",6999.1 or 169355.1 or 3620.1,NA,PMID:8666386
TTDCPT2,1.2125311718547123,0,2.6093106753559785,-27.163926853162796,Fatty acid oxidation,Carnitine Transferase,1376.1,NA,NA
TYRASE,-0.8687808337527737,0,5.308854163236679,75.60698023910075,Tyrosine metabolism,Tyrosinase,7306.1,NA,PMID:9434945
TYRDOPO3,-0.7655054288321994,0,5.57928444160336,42.006332690751556,Tyrosine metabolism,Tyrosine:Dopa Oxidase (Dopaquinone Producing 2),7299.1,NA,PMID:5294951
TYRTAm,-0.9975671173373397,0,0.5780710157955338,474.6368044631958,Tyrosine metabolism,"Tyrosine Transaminase, Mitochondrial",6898.1 or 2806.1,NA,PMID:1973834
UDPGD,0.3988829993253996,0,48.02467171196248,20.63678422841567,Starch and sucrose metabolism,UDPglucose 6-Dehydrogenase,7358.1,NA,"PMID:9296457,PMID:9737970"
UDPGLCAter,0.8106594720339014,0,-1.5410249170146326,-14.736788750966197,"Transport, endoplasmic reticular",UDPglca Endoplasmic Reticulum Transport via UMP Antiport,23169.1,NA,PMID:11322953
UGT1A5r,0.5854801295323965,0,199.65765230611564,52.20000088945031,Vitamin A metabolism,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",54575.1 or 54576.1,NA,"PMID:15117964,PMID:9295054"
UGT1A8r,-0.4387162277375621,0,3.7716348385215097,9.667680619749095,Steroid metabolism,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",7363.1 or 54575.1 or 54490.1 or 54576.1,NA,"PMID:11300766,PMID:15117964,PMID:8333863,PMID:9295054"
UMPK2,2.791134146995906,0,3.8735214304246006,-1.8300582976341249,Nucleotide interconversion,UMP Kinase (CTP),51727.1,NA,"PMID:10462544,PMID:11912132"
UMPK2n,0.999999970367571,0,-1.9964492719736883e-6,-134.74759340877048,Nucleotide interconversion,"UMP Kinase (CTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
UMPK3,1.0072013563341715,0,140.77161882313044,-0.5050547548129332,Nucleotide interconversion,UMP Kinase (UTP),51727.1,NA,"PMID:10462544,PMID:11912132"
UMPK3n,-0.9998632717332664,0,0.019827438195589638,290.0070802270889,Nucleotide interconversion,"UMP Kinase (UTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
UMPK4,-1.0373867219923383,0,-7.497165679374337,408.5575036737442,Nucleotide interconversion,UMP Kinase (GTP),51727.1,NA,"PMID:10462544,PMID:11912132"
UMPK4n,1.0000361146281835,0,0.003346747478087485,-185.3436172363147,Nucleotide interconversion,"UMP Kinase (GTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
UMPK5,0.6621844071341326,0,-29.946065331974626,-147.34631527086498,Nucleotide interconversion,UMP Kinase (dATP),51727.1,NA,"PMID:10462544,PMID:11912132"
UMPK5n,0.9996209592501293,0,-0.023172353307088632,-122.2452292103529,Nucleotide interconversion,"UMP Kinase (dATP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
UMPK6n,0.9999416785032549,0,-1.8628386649652383e-6,-0.06387985381558538,Nucleotide interconversion,"UMP Kinase (dCTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
UMPK7,-0.771405199933824,0,-25.20375635256171,-3.2524730335813015,Nucleotide interconversion,UMP Kinase (dGTP),51727.1,NA,"PMID:10462544,PMID:11912132"
UMPK7n,-1.0000000397860065,0,-3.1209001543174963e-6,156.884316224885,Nucleotide interconversion,"UMP Kinase (dGTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
UMPKn,1.0000022582847783,0,5.071059491456254e-6,-4.49107682617791,Nucleotide interconversion,"UMP Kinase, Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
URIDK2m,0.3756691792914372,0,8.859467822427419,4.020762331439435,Nucleotide interconversion,"Uridylate Kinase (dUMP), Mitochondrial",1841.1,NA,PMID:17999954
URIt,-1,0,-366.93337593154905,NA,"Transport, extracellular",Uridine Faciliated Transport in Cytosol,3177.1 or 2030.1,NA,"PMID:10722669,PMID:12838422"
UROLACer,0.6299872718708006,0,120.45662837871313,27.34406977086237,Vitamin C metabolism,"Uronolactonase, Endoplasmic Reticulum",NA,NA,PMID:13587494
VALtec,0.7770997141766971,0,28.25246627603769,3.543685679483414,"Transport, extracellular",L-Valine Transport via Diffusion (Extracellular to Cytosol),8501.1 or 124935.1,NA,"PMID:12930836,PMID:14624363,PMID:15659399"
WHTSTSTERONEte,-0.5618740764280782,0,4.9244543208177145,17.555175647982,"Transport, extracellular",Omega Hydroxy Testosterone Transport,NA,NA,NA
XOL7AONEtr,1.0546331193672775,0,108.55199316180405,-2.8864199374879274,"Transport, endoplasmic reticular","Lipid, Flip-Flop Intracellular Transport",NA,NA,PMID:12840657
XOLTRIOLtm,1,0,9.974404913917393,NA,"Transport, mitochondrial","Lipid, Flip-Flop Intracellular Transport",NA,NA,PMID:12840657
XYLUR,-1,0,NA,73.54803817000185,Pentose phosphate pathway,Xylulose Reductase,51181.1,NA,"PMID:11882650,PMID:6821187"
EX_HC01441[e],0.7573981401797542,0,-50.2585084836619,-364.0706192559242,Exchange/demand reaction,Exchange of Lactose-6P,NA,NA,NA
EX_HC02160[e],0.5667543020436928,0,122.54817931437492,33.887554296851334,Exchange/demand reaction,Exchange of Gm2-Pool,NA,NA,NA
EX_HC02161[e],-0.5667543020436928,0,-122.54817931437492,-33.887554296851334,Exchange/demand reaction,Exchange of Gm1-Pool,NA,NA,NA
EX_prpp[e],-1.1792681067588433,0,-383.0425939146042,31.50934958672626,Exchange/demand reaction,Exchange of 5-O-Phosphonato-Alpha-D-Ribofuranosyl Diphosphate,NA,NA,NA
EX_pydx5p[e],0.9188331972891842,0,29.57549091815506,1.2510457083089737,Exchange/demand reaction,Exchange of Pyridoxal 5-Phosphate,NA,NA,NA
r0013,-0.44813946738985844,0,39.43260711041244,103.47526464445852,Aminosugar metabolism,Beta-N-Acetylhexosaminidase,3074.1 and 10724.1 and 3073.1,NA,"PMID:10481922,PMID:2423070,PMID:6219664,PMID:758959"
r0021,0.9893138022384033,0,-0.045341844034194945,-8.440715600483678,Glutathione metabolism,Glutathione:NAD+ Oxidoreductase,2936.1,NA,"PMID:10781871,PMID:12821209,PMID:237878,PMID:31912,PMID:4380255,PMID:8981046,PMID:9621574"
r0023,-0.3754497814479032,0,15.077843376334528,33.20600291320707,Miscellaneous,NADH:Ferricytochrome-B5 Oxidoreductase,1727.1 or 51706.1 or 51700.1,NA,"PMID:2500149,PMID:6841358,PMID:7294831,PMID:8143727"
r0027,2.005420817811861,0,622.4918057434082,-208.24578598194122,Methionine and cysteine metabolism,NADPH:Coa-Glutathione Oxidoreductase,10587.1 or 7296.1,NA,PMID:18042542
r0047,-0.3994651619038641,0,4.39389517412293,10.239378019661503,Purine catabolism,Adenosine 5-Monophosphate Phosphohydrolase,22978.1 or 84618.1 or 51251.1 or 30833.1 or 4907.1 or 93034.1 or 56953.1 or 100526794.1,NA,PMID:1550832
r0051,-1.1792681067588433,0,-383.0425939146042,31.50934958672626,Purine catabolism,AMP:Pyrophosphate Phosphoribosyltransferase,3251.1 and 353.1,NA,"PMID:6778226,PMID:692402"
r0074,-2.124357493806287,0,-591.4316352996826,212.83754901337625,Urea cycle,L-Glutamate 5-Semialdehyde:NAD+ Oxidoreductase,8659.1,NA,"PMID:1286669,PMID:2211729"
r0081,1,0,34.77460853448361,0,Citric acid cycle,L-Alanine:2-Oxoglutarate Aminotransferase,84706.1 or 2875.1,NA,"PMID:15663181,PMID:2088925,PMID:454616"
r0084,-0.35179094900066166,0,3.4090543582787536,7.109325022641781,Miscellaneous,Oxalosuccinate:NADP+ Oxidoreductase (Decarboxylating),3417.1 or 3418.1,NA,"PMID:16489927,PMID:9866202"
r0085,1,0,335.8388592514038,NA,Urea cycle,2-Oxoglutaramate Amidohydrolase,56954.1,NA,"PMID:3003502,PMID:319948,PMID:4436326,PMID:5114531,PMID:894284"
r0086,1,0,113.12533686748147,NA,Urea cycle,2-Oxoglutaramate Amidohydrolase,56954.1,NA,"PMID:3003502,PMID:319948,PMID:4436326,PMID:5114531,PMID:894284"
r0122,0.5446383635999726,0,358.38200563697814,105.65153655955791,Glycolysis/gluconeogenesis,GTP:Pyruvate O2-Phosphotransferase,5313.1,NA,"PMID:1009117,PMID:7154942"
r0129,-1,0,NA,66.35874452083056,Glutathione metabolism,Gamma-Glutamyltranspeptidase,(2687.1 or 2678.1 or 92086.1 or 728441.1 or 102724197.1 or 2686.1 or 124975.1) or ((2687.1 or 2678.1 or 92086.1 or 728441.1 or 102724197.1 or 2686.1 or 124975.1) and 91227.1),NA,"PMID:1968061,PMID:3511062"
r0153,-0.6512021486418296,0,97.8794092512533,463.35919282226564,Glycolysis/gluconeogenesis,CTP:Pyruvate O2-Phosphotransferase,5313.1,NA,"PMID:1009117,PMID:7154942"
r0156,1,0,335.8388592514038,NA,Urea cycle,L-Glutamine:Pyruvate Aminotransferase,NA,NA,"PMID:12850267,PMID:1296212,PMID:3003500,PMID:4762917,PMID:4797019,PMID:4822504,PMID:5059882"
r0157,1,0,113.12533686748147,NA,Urea cycle,L-Glutamine:Pyruvate Aminotransferase,NA,NA,"PMID:12850267,PMID:1296212,PMID:3003500,PMID:4762917,PMID:4797019,PMID:4822504,PMID:5059882"
r0178,0.4903234637607006,0,-294.7685703495145,-861.9202288818359,Glutamate metabolism,Succinate-Semialdehyde:NAD+ Oxidoreductase,7915.1,NA,"PMID:3190233,PMID:656447,PMID:7616245,PMID:7814412"
r0191,0.9579911822999136,0,122.05969359463155,2.618798012523353,Fructose and mannose metabolism,UTP:D-Fructose-6-Phosphate 1-Phosphotransferase,5211.1,NA,"PMID:11945275,PMID:4276999"
r0196,1,0,2.26599117885977,0,Miscellaneous,Succinyl Coenzyme A:Glycine C-Succinyl-Transferase (Decarboxylating),211.1 or 212.1,NA,PMID:7592562
r0208,-0.4008335609679496,0,2.62572814418113,6.138875388763664,Fructose and mannose metabolism,GTP:Alpha-D-Mannose-1-Phosphate Guanylyltransferase,29926.1 or 29925.1,NA,"PMID:10025667,PMID:8549746,PMID:9451026"
r0210,-1,0,NA,60.8715022274198,Methionine and cysteine metabolism,L-Serine Hydro-Lyase (Adding Homocysteine),875.1 or 102724560.1,NA,PMID:681363
r0239,1,0,3.4838396081181946,NA,Tryptophan metabolism,N-Formylanthranilate Amidohydrolase,125061.1,NA,"PMID:4140137,PMID:4190298"
r0242,1,0,53.82746507518571,NA,Miscellaneous,Glycerone Phosphate Phosphohydrolase (Alkaline Optimum),249.1,NA,"PMID:1730777,PMID:3042787"
r0245,0.34262103957338674,0,228.8482320221901,112.04949753358365,Glycerophospholipid metabolism,Glycerol:NADP+ Oxidoreductase,231.1 or 10327.1,NA,"PMID:11716357,PMID:6753936,PMID:6815419,PMID:8916913,PMID:9693960"
r0249,0.974585580388075,0,25.84221804111125,0.33260901908874513,Pentose phosphate pathway,D-Ribose-5-Phosphate Ketol-Isomerase,22934.1,NA,"PMID:14690456,PMID:14988808,PMID:15234337,PMID:2843500"
r0276,0.9598585905134479,0,-15.350974996049457,-749.4938668968201,Purine catabolism,NADH:Guanosine-5-Phosphate Oxidoreductase (Deaminating),51292.1 or 2766.1,NA,"PMID:12009299,PMID:12669231"
r0280,-0.3392993186614907,0,161.9129448383808,328.21200708496946,Glycolysis/gluconeogenesis,DATP:Pyruvate O2-Phosphotransferase,5313.1,NA,"PMID:1009117,PMID:7154942"
r0281,1,0,2.7600365786237933,NA,Methionine and cysteine metabolism,Putrescine:Oxygen Oxidoreductase (Deaminating),26.1,NA,"PMID:12072962,PMID:15795708,PMID:17006978,PMID:6403048"
r0308,0.3416127686790119,0,47.419826539208415,23.27095346268327,Fatty acid oxidation,Palmitoyl Coenzyme A Hydrolase,11332.1 or 10965.1 or 5538.1 or 122970.1 or 641371.1 or 9374.1,NA,"PMID:10092594,PMID:6151837"
r0309,-1.613133397002651,0,-283.4002308143616,66.49570451698169,Fatty acid oxidation,Trans-Hexadec-2-Enoyl Coenzyme A Reductase,55825.1 or 51102.1,NA,PMID:12654921
r0310,-0.3663467780984736,0,6.6142789734788066,14.262373254785903,Fatty acid oxidation,Palmitoyl Coenzyme A:Oxygen 2-Oxidoreductase,37.1 or 8310.1 or 33.1 or 34.1 or 51.1,NA,"PMID:17603022,PMID:1774065,PMID:3597357,PMID:6240978,PMID:7876265"
r0317,1.0007432954977604,0,285.5330495037079,-0.10607829132080078,Miscellaneous,Citrate Hydro-Lyase,50.1 or 48.1,NA,"PMID:15263083,PMID:16511074"
r0354,0.4101961418593296,0,30.928991299588187,12.93581641263349,Glycolysis/gluconeogenesis,Hexokinase,2645.1 or 3098.1 or 3099.1 or 3101.1,NA,"PMID:16906315,PMID:7061426,PMID:7150652,PMID:8717435"
r0355,0.41753401797406126,0,25.36916451983452,10.424212144370145,Glycolysis/gluconeogenesis,Hexokinase,2645.1 or 3098.1 or 3099.1 or 3101.1,NA,"PMID:16906315,PMID:7061426,PMID:7150652,PMID:8717435"
r0357,0.4296359270986608,0,18.481067094296566,7.373161585871692,Fructose and mannose metabolism,Hexokinase,3098.1 or 3099.1 or 3101.1,NA,"PMID:16906315,PMID:7061426,PMID:7150652,PMID:8717435"
r0358,0.42227821706289964,0,28.701014758386464,11.65819824799142,Fructose and mannose metabolism,Hexokinase,3098.1 or 3099.1 or 3101.1,NA,"PMID:16906315,PMID:7061426,PMID:7150652,PMID:8717435"
r0377,-1,0,NA,279.5795607936859,Pyrimidine catabolism,ATP:Deoxycitidine 5-Phosphotransferase,1633.1,NA,"PMID:12036920,PMID:1657002,PMID:213049,PMID:8399394,PMID:9342341,PMID:9593124"
r0380,-0.7573981401797542,0,50.2585084836619,364.0706192559242,Miscellaneous,Lactose 6-Phosphate Galactohydrolase,2720.1,NA,PMID:3109378
r0385,-0.8306813535250173,0,5.5640916742691475,60.159226933658125,Miscellaneous,"3-Methyl-2-Oxobutanoate:[Dihydrolipoyllysine-Residue (2-Methylpropanoyl)Transferase] Lipoyllysine 2-Oxidoreductase (Decarboxylating, Acceptor-2-Methylpropanoylating)",593.1 and 594.1 and 641649.1,NA,"PMID:11839747,PMID:12387880,PMID:15576032"
r0388,-0.7768889611894099,0,5.0112923852249756,39.91066586426627,Vitamin B6 metabolism,Pyridoxamine:Oxygen Oxidoreductase (Deaminating),55163.1,NA,"PMID:6088736,PMID:9601034"
r0389,-0.7570118330871773,0,17.732165438957512,128.21869022817722,Vitamin B6 metabolism,Pyridoxine:Oxygen Oxidoreductase (Deaminating),55163.1,NA,"PMID:6088736,PMID:9601034"
r0391,-0.4386020692951466,0,73.08881425556987,187.29267366265057,NAD metabolism,Nicotinate D-Ribonucleotide:Pyrophosphate Phosphoribosyltransferase,93100.1 or 23475.1,NA,PMID:17604275
r0407,1,0,NA,-45.01932992567345,Miscellaneous,"Sedoheptulose 1, 7-Bisphosphate D-Glyceraldehyde-3-Phosphate-Lyase Carbon Fixation",230.1 or 229.1 or 226.1,NA,"PMID:10214945,PMID:2198022,PMID:4052378,PMID:4084320,PMID:6952783"
r0408,-0.5221333234994324,0,-361.1550895505428,-113.38296040192246,Miscellaneous,ATP:Sedoheptulose 7-Phosphate 1-Phosphotransferase,5211.1,NA,"PMID:4084320,PMID:4272358"
r0409,0.6816733355360864,0,361.1550895505428,68.36363078453728,Miscellaneous,UTP:Sedoheptulose 7-Phosphate 1-Phosphotransferase,5211.1,NA,PMID:11945275
r0424,-0.35179094900066166,0,3.4090543582787536,7.109325022641781,Miscellaneous,Isocitrate:NADP+ Oxidoreductase (Decarboxylating),3417.1 or 3418.1,NA,"PMID:10521434,PMID:16489927,PMID:9866202"
r0426,0.9994849807018754,0,411.8330148923874,0.10607829132080081,Miscellaneous,Isocitrate Hydro-Lyase,50.1 or 48.1,NA,"PMID:15263083,PMID:16511074"
r0450,0.6539382482003542,0,190.64572846422195,39.88975697081536,Lysine metabolism,L-2-Aminoadipate:2-Oxoglutarate Aminotransferase Lysine Biosynthesis Lysine Degradation,51166.1,NA,PMID:8087205
r0456,-0.9370849359767777,0,20.3995098884322,628.0782499340057,Nucleotide interconversion,ATP:Deoxyguanosine 5-Phosphotransferase,1716.1,NA,PMID:15748706
r0463,0.5855426200043472,0,-77.41936529235839,-296.17449033241274,Cholesterol metabolism,"(S)-3-Hydroxy-3-Methylglutaryl Coenzyme A Acetoacetyl Coenzyme A-Lyase (Coa-Acetylating) Synthesis And Degradation of Ketone Bodies Valine, Leucine And Isoleucine Degradation",3157.1,NA,"PMID:11087424,PMID:11108725,PMID:1358203,PMID:7893153"
