Reaction,fc,pval,S1K2,S1K2_FC5,subSystem,rxnNames,geneRules,kegg,source
NADPtru,0.6260987013281092,0,96.60043600169122,420.1158008491516,"Transport, endoplasmic reticular","Transport of NADP, Endoplasmic Reticulum",NA,NA,NA
NAGAlby,-0.4818253139138376,0,7.2376141117575985,2.5308977955486864,Sphingolipid metabolism,"N-Acetylgalactosaminidase, Beta-",NA,NA,NA
NaKt,-0.6068787545520792,0,75.12145939663183,18.378388284871807,"Transport, extracellular",Na+/K+ Exchanging ATPase,(481.1 and 478.1) or (477.1 and 23439.1) or (483.1 and 476.1) or (481.1 and 480.1) or (482.1 and 478.1) or (482.1 and 476.1) or (482.1 and 477.1) or (481.1 and 476.1) or (23439.1 and 476.1) or (480.1 and 23439.1) or (481.1 and 477.1),NA,"PMID:10456317,PMID:8833915,PMID:9159180"
NAtx,1,0,NA,178.98817965908052,"Transport, peroxisomal",Sodium Transport via Diffusion (Perioxisome),NA,NA,NA
NDP10ex,-0.6199505607127691,0,38.52753905698173,9.038775608855762,Nucleotide interconversion,"Nucleoside-Diphosphatase (IDP), Extracellular",124583.1 or 953.1 or 377841.1 or 956.1,NA,"PMID:12234496,PMID:12600208"
NDP6,-0.485167912553782,0,10.819374430715557,3.7505261701011974,Nucleotide interconversion,Nucleoside-Diphosphatase (dCDP),79077.1,NA,NA
NDP7ex,0.5976250849216405,0,16.150464025213505,64.12523617378287,Nucleotide interconversion,"Nucleoside-Diphosphatase (UDP), Extracellular",124583.1 or 953.1 or 377841.1 or 956.1,NA,PMID:12600208
NDP8ex,0.5976250849216405,0,16.150464025213505,64.12523617378287,Nucleotide interconversion,"Nucleoside-Diphosphatase (UTP), Extracellular",124583.1 or 953.1 or 377841.1 or 956.1,NA,"PMID:12234496,PMID:12600208"
NDPK10,1.0044320452067295,0,-397.05303119430545,0.8779329725496471,Nucleotide interconversion,Nucleoside-Diphosphate Kinase (ATP:DIDP),(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2),NA,PMID:7050910
NDPK10n,-1.0044320452067295,0,397.05303119430545,-0.8779329725496471,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:DIDP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,PMID:7050910
NDPK1m,0.965976441050419,0,-144.65092229480743,-2.503356133392453,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:GDP), Mitochondrial",4833.1 or 10201.1,NA,PMID:9099850
NDPK1n,-0.4741392191479055,0,-1.0861972926031744,-3.0449238411810247,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:GDP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,PMID:15242782
NDPK2n,1.002424991403473,0,-307.1140876532872,0.37192355550988576,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:UDP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,NA
NDPK3n,4.39900779472451,0,-0.04865105068724478,0.07727766976282001,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:CDP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,PMID:7050910
NDPK5n,-1.0000000109996512,0,3.0171296384651215e-8,-5.485864221435786,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:dGDP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,PMID:7050910
NDPK7m,-0.3370052205287024,0,19.360038200161807,9.600264875552611,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:dCDP), Mitochondrial",4833.1,NA,PMID:9099850
NDPK7n,0.8098409505158901,0,-443.7057969232832,-46.6199378290508,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:dCDP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,PMID:7050910
NDPK8m,-0.34762786737321283,0,82.55791111927144,39.965395378081965,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:dADP), Mitochondrial",4833.1 or 10201.1,NA,PMID:9099850
NDPK8n,-1.013357499957715,4.8592204064053343e-4,0.7044293234702119,-0.00467349422974512,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:dADP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,PMID:7050910
NDPK9n,-1.0002908134933568,0,458.3883476888895,-0.06664306800104687,Nucleotide interconversion,"Nucleoside-Diphosphate Kinase (ATP:IDP), Nuclear",(4831.1 and 4830.1) or (4830.2 and 4831.1),NA,NA
NH4tn,0.4439507940528543,0,-328.36258168067934,-126.44873603609317,"Transport, nuclear","Transport of Ammonium ion, Nuclear",NA,NA,NA
NMNATm,-0.3861542149178082,0,129.87821343648434,57.51538539795047,NAD metabolism,"Nicotinamide-Nucleotide Adenylyltransferase, Mitochondrial",349565.1,NA,PMID:12574164
NMNS,-0.49746841218932303,0,9.184958956016128,3.082356843437123,NAD metabolism,Nicotinamide Ribotide (NMN) Synthetase,10135.1,NA,PMID:19513556
NNMT,-0.9749431038866455,0,692.0390448028564,8.780177220237361,NAD metabolism,Nicotinamide N-Methyltransferase,4837.1,NA,PMID:8182091
NP1,0.3809449726767774,0,11.444917252835259,25.530526763257384,NAD metabolism,Nucleotide Phosphatase,4860.1,NA,NA
NRVNCCOAtx,-0.5984356503121904,0,8.402942320805854,2.111015271624815,"Transport, peroxisomal",Fatty Acid Intracellular Transport,NA,NA,NA
NS26Tg,0.5566577429272473,0,2.841389619690204,9.976651405548367,O-glycan metabolism,"Alpha-N-Acetylgalactosaminide Alpha-2, 6-Sialyltransferase",55808.1,NA,NA
NTD4e,0.8522509560517479,0,5.597879586448649,70.1776305198539,Nucleotide interconversion,"5'-Nucleotidase (CMP), Extracellular",4907.1 or 30833.1,NA,PMID:8450671
NTD7e,-0.3482956284456473,0,184.5073268923521,89.18239366998077,Nucleotide interconversion,"5'-Nucleotidase (AMP), Extracellular",4907.1 or 30833.1,NA,PMID:14578500
NTPP9,-0.49827654864071314,0,13.990957027377656,4.6851105384808935,Nucleotide interconversion,Nucleoside Triphosphate Pyrophosphorylase (ITP),3704.1 or 3704.2,NA,PMID:11278832
O2Stn,-0.37992183106605837,0,28.721904972917773,12.906402263483685,"Transport, nuclear","Transport of peroxide Anion via Diffusion, Nuclear",NA,NA,PMID:12939409
O2tp,-1.3228981544512681,0,335.7392941532135,-46.669974854947256,"Transport, peroxisomal","Transport of Oxygen, Peroxisomal",NA,NA,NA
OCCOAtx,-1,0,NA,-56.00955675019026,"Transport, peroxisomal",Fatty Acid Intracellular Transport,NA,NA,NA
OCDCEAtr,-1,0,2.322002934213363,NA,"Transport, extracellular",Fatty Acid Transport via Diffusion,10998.1,NA,"PMID:11788354,PMID:12864740"
ODECOAtx,4.723966542587639,0,-1.0844181102765609,1.666817601719382,"Transport, peroxisomal",Fatty Acid Intracellular Transport,NA,NA,NA
OIVD3m,-0.6939720580481709,0,221.8474403280005,40.07829719994627,"Valine, leucine, and isoleucine metabolism",2-Oxoisovalerate Dehydrogenase (Acylating,(1629.1) and (594.1 and 593.1) and (1738.1) or (1629.1) and (1738.1) and (594.2 and 593.1),NA,"PMID:1429740,PMID:2914958"
ORNt3m,2.3419087098601654,0,-10.113802420306206,25.187558698943256,"Transport, mitochondrial",Ornithine Mitochondrial Transport via Proton Antiport,83884.1 or 10166.1,NA,PMID:14598172
ORNt4m,0.8007193695953881,0,-218.83197077770234,-24.217528741895407,"Transport, mitochondrial",Ornithine Mitochondrial Transport Exchange with Citruline,10166.1 or 83884.1,NA,PMID:14598172
ORNTArm,-1.1037871536191057,0,226.59253752204776,-11.178599726824649,Urea cycle,"Ornithine Transaminase Reversible, Mitochondrial",4942.1,NA,PMID:9514741
P45011B11m,-0.37332763209431763,0,1.4912665098336795,0.6804898503867957,Steroid metabolism,Steroid 11-Beta-Hydroxylase,1584.1,NA,PMID:1741400
P45017A2r,0.3581506566297509,0,1.2826910130954452,2.7141690798361395,Steroid metabolism,Cytochrome P450 17A1,1586.1,NA,"PMID:12915666,PMID:7893148"
P45017A4r,0.3441933226324057,0,1.9390329719495891,3.974395600424394,Steroid metabolism,Cytochrome P450 17A1,1586.1,NA,PMID:12915666
P45027A11m,-0.4935984679808059,0,9.940756122880096,3.370393206723854,Bile acid synthesis,"5-Beta-Cholestane-3-Alpha, 7-Alpha, 12-Alpha-Triol 27-Hydroxylase",1593.1,NA,NA
P45027A15m,0.3751655980333614,0,3.1314834329069,6.89191932164917,Bile acid synthesis,"5-Beta-Cytochrome P450, Family 27, Subfamily A, Polypeptide 1",1593.1,NA,NA
P45027A16m,-0.333518609292385,0,18.58701415766056,9.289633424368349,Bile acid synthesis,Cytochrome P450 27,1593.1,NA,NA
P4502C18,-0.5844701588078589,0,136.31721844762637,35.74940923842639,Cytochrome metabolism,Cytochrome P450 2C18,1562.1,NA,"PMID:15579107,PMID:8110777"
P4502C9,-0.34852204557547883,0,9.52460570278046,4.601386132548944,Cytochrome metabolism,Cytochrome P450 2C9,1559.1,NA,"PMID:15579107,PMID:2827463,PMID:3032244"
P4502C93,-0.5873501638525547,0,12.917691718566177,3.3581017550231476,Limonene and pinene degradation,Cytochrome P450 2C9,1559.1 or 1557.1,NA,"PMID:11950794,PMID:11996015"
P4502D6,-0.46615275604458367,0,8.046847123638559,2.9299724341645503,Cytochrome metabolism,Cytochrome P450 2D6,1565.1,NA,PMID:15579107
P4503A7r,-0.4599028454521562,0,10.72239522185358,3.9667948913866966,Steroid metabolism,Cytochrome P450 P450 3A7,1551.1,NA,"PMID:15579107,PMID:2722762"
P4508B11r,-0.5387600679250438,0,8.883801241569623,2.662899802666692,Bile acid synthesis,Sterol 12-Alpha-Hydroxylase,1582.1,NA,NA
P5CRm,0.5628747703828617,0,14.249431681824138,50.94667559528127,Arginine and proline metabolism,"Pyrroline-5-Carboxylate Reductase, Mitochondrial",5831.1 or 5831.2,NA,NA
PA_HStg,0.4736133592984282,0,-337.90890225708785,-120.70379981282652,"Transport, golgi apparatus",Phosphatidate Scramblase,NA,NA,PMID:10856717
PAFH,1,0,NA,19.745891596790937,Glycerophospholipid metabolism,Platelet-Activating Factor Acetylhydrolase,(5051.1) or (5049.1 and 5050.1) or (5049.1 and 5050.1 and 5048.1),NA,"PMID:7669037,PMID:8028668,PMID:8955149"
PAFS,1,0,NA,19.745891596790937,Glycerophospholipid metabolism,Alkyl Glycerol Phosphocholine Acetyl Transferase,NA,NA,NA
PCHOL_HStg,-0.4503551294040307,0,369.6740057598591,140.09632326536774,"Transport, golgi apparatus",Phosphatidylcholine Scramblase,NA,NA,PMID:10856717
PCHOLPg_hs,-0.4736133592984282,0,337.90890225708785,120.70379981282652,Glycerophospholipid metabolism,Choline Phosphatase,5337.1,NA,"PMID:11481335,PMID:8530346"
PCLAD,-0.43289233423138646,0,6.883439692331098,2.724315932969841,Tryptophan metabolism,Picolinic Acid Decarboxylase,130013.1,NA,PMID:12140278
PCREATtmdiffir,-0.6851459160740013,0,89.69302085690535,16.758319648810918,Urea cycle,Phosphocreatine Transport To/from Mitochondria via Diffusion,NA,NA,"PMID:14977199,PMID:3896131"
PCRNtc,0.6783507930751344,0,86.59483133230209,451.8478538537979,Fatty acid oxidation,Transport into the Cytosol from Peroxisome (Carnitine),NA,NA,PMID:7654220
PDE1,-0.6855806516887999,0,11.322026568565134,2.111951280221258,Nucleotide interconversion,"3', 5'-Cyclic-Nucleotide Phosphodiesterase",5139.1 or 5142.1 or 5151.3 or 5153.1 or 5150.2 or 5143.1 or 5150.1 or 5137.1 or 5144.1 or 5136.2 or 5140.2 or 5151.2 or 10846.1 or 5151.5 or 5140.1 or 5141.1 or 5138.1 or 5136.1 or 5151.4 or 5151.1 or 27115.1 or 50940.1 or 8622.1,NA,"PMID:10725373,PMID:10872825,PMID:10906126,PMID:10952971,PMID:11050148,PMID:11114167,PMID:12038792,PMID:12135876,PMID:12154085,PMID:12388353,PMID:12681444,PMID:12764607,PMID:14604994,PMID:15147193,PMID:15272012,PMID:15480303,PMID:8884271,PMID:9210593,PMID:9419816"
PDE1g,0.5379740374120959,0,1.2400511763660265,4.127834080212372,Nucleotide interconversion,"3', 5'-Cyclic-Nucleotide Phosphodiesterase, Golgi",10846.1,NA,NA
PE_HSter,0.37075923386092663,0,15.019828097414411,32.71969834672816,"Transport, endoplasmic reticular",Phosphatidylethanolamine Scramblase,NA,NA,"PMID:10856717,PMID:15311932"
PEPCKm,1,0,NA,6.1114536773983215,Glycolysis/gluconeogenesis,Phosphoenolpyruvate Carboxykinase (GTP),5106.1 or 5105.1,NA,PMID:8645161
PERILLYLte,0.5873501638531641,0,-12.917691718566177,-3.3581017550168983,"Transport, extracellular",Transport of Xenobiotic,NA,NA,NA
PEROXx,0.4899945595341355,0,2.4327089142404175,7.107224275563438,Fatty acid oxidation,Peroxisomal Lumped Long Chain Fatty Acid Oxidation,3295.1 and 8310.1 and 30.1 and 1962.1,NA,"PMID:11591435,PMID:12814641,PMID:15599942,PMID:1679347,PMID:7487879,PMID:8188243"
PEt,0.45136382307408496,0,252.56284639422893,668.130527525711,"Transport, extracellular",Phosphatidylethanolamine Transport,NA,NA,"PMID:11591435,PMID:12814641,PMID:15599942,PMID:1679347,PMID:7487879,PMID:8188243"
PETOHMr_hs,0.44666066646185887,0,219.05368175484836,572.6980281920434,Glycerophospholipid metabolism,Phosphatidylethanolamine N-Methyltransferase,10400.2 or 10400.1 or 10400.3,NA,PMID:9989271
PGDI,-0.9210208879851218,0,-17.22251200440287,-418.9057645748138,Eicosanoid metabolism,Prostaglandin-H2 D-Isomerase [Precursor],5730.1 or 27306.1,NA,"PMID:9065498,PMID:9353279"
PGDIr,-0.6540053019549646,0,16.722512744238415,3.4981149943463503,Eicosanoid metabolism,Prostaglandin-H2 D-Isomerase [Precursor],5730.1 or 27306.1,NA,"PMID:9065498,PMID:9353279"
PGSr,-0.5288656025425965,0,6.947788026836098,2.141026601842189,Eicosanoid metabolism,Prostaglandin G/H Synthase,5743.1 or 5742.1,NA,"PMID:14511332,PMID:1907252"
PHEtec,-0.5427737664323158,0,-49.890298016750066,-168.33995367927253,"Transport, extracellular",Transport of L-Phenylalanine  via Diffusion,117247.1 or 124935.1 or 8501.1,NA,"PMID:11827462,PMID:14624363,PMID:15659399"
PI345P5P,0.5743808104428407,0,1.5821920297000653,5.852585670742796,Inositol phosphate metabolism,"Phosphatidylinositol-3, 4, 5-Trisphosphate 5-Phosphatase",3633.1 or 27124.1 or 3635.1 or 3636.1 or 8871.1 or 56623.1 or 8867.2 or 27124.2 or 8867.1 or 3632.1,NA,PMID:10358929
PI45P5P,-0.5803902857790247,0,39.707764593042434,10.542815849457833,Inositol phosphate metabolism,"Phosphatidylinositol-4, 5-Bisphosphate 5-Phosphatase",8867.1 or 56623.1 or 4952.1 or 8871.1 or 8867.2 or 4952.2 or 3633.1,NA,"PMID:10764818,PMID:12915445,PMID:7721860,PMID:7761412"
PI45PLC,-0.5732317161533877,0,160.69238790013193,43.59079079528749,Inositol phosphate metabolism,"Phosphatidylinositol 4, 5-Bisphosphate Phospholipase C",23236.2 or 5336.1 or 9651.1 or 113026.1 or 89869.1 or 84812.1 or 5330.1 or 5335.1 or 51196.1 or 5333.1 or 5332.2 or 5331.1 or 5335.2 or 5334.1 or 5332.1 or 257068.1 or 23236.1 or 23007.1,NA,"PMID:10702670,PMID:10702683,PMID:10760467,PMID:11022047,PMID:11022048,PMID:11118617,PMID:12117804,PMID:12213492,PMID:12416999,PMID:13333955,PMID:15140260,PMID:1644792,PMID:2167438,PMID:7607669,PMID:7612006,PMID:7633416,PMID:7789993,PMID:7835906,PMID:7849701,PMID:7890667,PMID:8530101,PMID:9345909"
PI4P3K,-0.5200763450191608,0,5.703628935921464,1.8007690564695942,Inositol phosphate metabolism,Phosphatidylinositol 4-Phosphate 3-Kinase,(5291.1 and 5295.3) or (5296.1 and 5290.1) or (5293.1 and 5296.1) or (5287.1) or (5286.1) or (5293.1 and 8503.1) or (5293.1 and 5295.3) or (5291.1 and 8503.1) or (5295.2 and 5290.1) or (5288.1) or (5291.1 and 5295.1) or (5296.1 and 5291.1) or (23533.1 and 5294.1) or (5293.1 and 5295.1) or (5295.2 and 5293.1) or (5290.1 and 8503.1) or (5290.1 and 5295.3) or (10870.1 and 5294.1) or (5295.2 and 5291.1) or (5290.1 and 5295.1),NA,"PMID:7624799,PMID:7713498,PMID:8246984,PMID:9113989,PMID:9337861,PMID:9830063,PMID:9878262"
PI4PLCn,0.481216499713992,0,187.1753180035427,534.417862582779,Inositol phosphate metabolism,"Phosphatidylinositol 4-Phosphate Phospholipase C, Nucleus",23236.2 or 23236.1,NA,"PMID:10760467,PMID:11118617,PMID:12213492"
PI5P4K,-0.3825874506752172,0,2.8245593932350994,1.2613440219241563,Inositol phosphate metabolism,Phosphatidylinositol-5-Phosphate 4-Kinase,5297.1 or 55361.1 or 5298.1,NA,"PMID:10358929,PMID:9211928,PMID:9367159"
PIK4,0.4466826805186504,0,7.504308075496161,19.62048202697272,Glycerophospholipid metabolism,Phosphatidylinositol 4-Kinase,5298.1 or 55361.1 or 5297.1,NA,"PMID:12324459,PMID:164238,PMID:8662589"
PIter,-0.9525515385444804,0,195.2489751829617,4.744695999217743,"Transport, endoplasmic reticular","Phosphate Transport, Endoplasmic Reticulum",2542.1,NA,PMID:11879177
PLA2_2e,-0.4514837263736546,0,61.08088415002227,23.082490251184428,Glycerophospholipid metabolism,Phospholipase A2,5322.1 or 5319.1 or 81579.1 or 64600.1 or 26279.1 or 5320.1 or 8399.1 or 30814.1,NA,"PMID:10455175,PMID:10681567,PMID:11031251,PMID:11112443,PMID:8300559,PMID:9188469,PMID:9272153,PMID:9886417"
PMI12346PH,-0.39835948892720363,0,3.723262190595159,1.601923814974237,Inositol phosphate metabolism,"5-Diphosphoinositol-1, 2, 3, 4, 6-Pentakisphosphate Diphosphohydrolase",117283.1 or 9807.2 or 9807.1,NA,PMID:11502751
PMTCOAtx,1,0,-107.3598486967802,NA,"Transport, peroxisomal",Fatty Acid Intracellular Transport,NA,NA,NA
PPA2,0.3406218378232095,0,2.0481946184383437,4.164309027956873,Miscellaneous,Inorganic Triphosphatase,NA,NA,PMID:14802382
PPDOy,-0.9997729105638428,0,0.04852873306274415,5.510807037353516e-6,Pyruvate metabolism,"Propane-1, 2-Diol:NADP+ 1-Oxidoreductase",8574.1 or 231.1 or 10327.2 or 10327.1,NA,"PMID:12071861,PMID:1537826,PMID:9823300"
PPPG9tm,1,0,NA,1.8442308165347179,Heme synthesis,Protoporphyrinogen Ix Mitochondrial Transport,NA,NA,PMID:14623258
PPPGOm,1,0,NA,0.9221154082673589,Heme synthesis,"Protoporphyrinogen Oxidase, Mitochondrial",5498.1,NA,PMID:8771201
PRAGSr,0.349457749970893,0,3.81358564697376,7.910743239591655,Purine synthesis,Phosphoribosylglycinamide Synthase,2618.1 or 2618.2,NA,NA
PRASCS,0.349457749970893,0,3.81358564697376,7.910743239591655,Purine synthesis,Phosphoribosylaminoimidazolesuccinocarboxamide Synthase,10606.1,NA,NA
PRDXl,-0.680910618581428,0,66.6339309275657,12.649203096300619,Miscellaneous,Peroxidase (Multiple Substrates),4353.1,NA,"PMID:10777476,PMID:14972011"
PRGNLONEtr,-1.0925232840487658,0,78.38567241736389,-3.4659111751399934,"Transport, endoplasmic reticular","Transport of Pregnenolone, Endoplasmatic Reticulum",NA,NA,NA
PRGSTRNt,-0.7431533595340881,0,568.2808790950775,83.73390318084135,"Transport, extracellular",Progesterone Transport,NA,NA,NA
PROSTGE1t,-1.0111730542365587,0,0.10202851994633674,-18.365346281798026,"Transport, extracellular",Prostaglandin Transport via Bicarbonate Antiport,6578.1,NA,"PMID:12507753,PMID:8787677,PMID:9334206"
PROSTGE2t,1.0000000354656686,0,-38.272684380483625,6.786831563658779e-7,"Transport, extracellular",Prostaglandin Transport via Bicarbonate Antiport,28231.1 or 6578.1 or 28232.1 or 6579.1,NA,"PMID:12507753,PMID:8787677,PMID:9334206"
PROSTGE2t2,-0.9999999994961869,0,417.5748359390259,1.0518983253859916e-7,"Transport, extracellular",Prostaglandin Uniport,6582.2 or 6582.1 or 6580.1,NA,"PMID:12827517,PMID:12883891,PMID:9187257"
PROSTGF2t,0.6229766985143864,0,20.563262328259714,88.51892037627194,"Transport, extracellular",Prostaglandin Uniport,6582.2 or 6582.1 or 6580.1,NA,"PMID:12827517,PMID:12883891,PMID:9187257"
PROSTGI2t,-0.7037454308419241,0,75.41566914663194,13.113600286964699,"Transport, extracellular",Prostaglandin I2 Transport,NA,NA,"PMID:12827517,PMID:12883891,PMID:9187257"
PSFLIP,-0.743885099814675,0,12.754720965672881,1.8732163531657775,"Transport, extracellular",Phosphatidylserine Flippase,10396.1 or 57194.1,NA,"PMID:10198212,PMID:10856717,PMID:11353404"
PSSA1_hs,1.3650403509354325,0,-623.7102887378693,96.26872649037838,Glycerophospholipid metabolism,Phosphatidylserine Synthase Homo Sapiens,9791.1,NA,NA
PSSA2_hs,1.054877883134962,0,-61.71906251401282,1.6482787262648,Glycerophospholipid metabolism,Phosphatidylserine Synthase Homo Sapiens,81490.1,NA,NA
PSt3,-1,0,688.6838622493744,NA,"Transport, extracellular",Transport of Phosphatidylserine,NA,NA,NA
PTDCAt,0.7888539402811631,0,1.0260867248422898,8.693125901797599,"Transport, extracellular",Fatty Acid Transport via Diffusion,NA,NA,NA
PTHPS,0.3406218378232095,0,2.0481946184383437,4.164309027956873,Tetrahydrobiopterin metabolism,6-Pyruvoyltetrahydropterin Synthase,5805.1,NA,PMID:10727395
PYAM5POr,0.37857572334324385,0,2.1935694007394955,4.866242979107757,Vitamin B6 metabolism,Pyridoxamine 5'-Phosphate Oxidase,55163.1,NA,PMID:6380540
RADH4,-0.7738356760364158,0,291.440598395443,37.15872152201242,Vitamin A metabolism,Retinal Dehydrogenase (NADPH),NA,NA,PMID:11606944
RAI3,2.5153147853673796,0,-151.43594345993168,351.30985074608924,Vitamin A metabolism,13-Cis-Retinoic Acid Isomerase,2944.1 or 2944.2,NA,"PMID:1503811,PMID:9677409,PMID:9806904"
RDH4,-0.5546561731436861,0,129.71783219297305,37.15872152201242,Vitamin A metabolism,"Retinol Dehydrogenase (13-Cis, NADH)",5959.1,NA,PMID:9115228
RETI3,-0.5546561731436861,0,129.71783219297305,37.15872152201242,Vitamin A metabolism,Retinol Isomerase (13-Cis),NA,NA,PMID:11606944
RETNGLCt2,-0.8137713483893687,0,148.79301051692366,15.277295973530109,"Transport, endoplasmic reticular",Retinoyl Glucuronide Efflux (13-Cis),NA,NA,"PMID:14704335,PMID:2324641"
RETNGLCt2r,-0.5217416728798634,0,8.78835553811671,2.7620352998826676,"Transport, endoplasmic reticular",Retinoyl Glucuronide Efflux (13-Cis) from Er,NA,NA,"PMID:14704335,PMID:2324641"
